episode,phase,total_steps,outcome,length,discounted_return
8333,rl,254469,too_close,37,0.3543
8334,rl,254506,too_close,37,0.3874
8335,rl,254538,too_close,32,0.4076
8336,rl,254555,collision,17,-0.1804
8337,rl,254584,success,29,0.4578
8338,rl,254604,success,20,0.6063
8339,rl,254609,success,5,0.9
8340,rl,254639,success,30,0.4659
8341,rl,254667,too_close,28,0.4871
8342,rl,254693,success,26,0.5176
8343,rl,254721,too_close,28,0.4911
8344,rl,254740,too_close,19,0.6138
8345,rl,254745,success,5,0.9
8346,rl,254776,success,31,0.4538
8347,rl,254785,success,9,0.81
8348,rl,254805,too_close,20,0.6063
8349,rl,254824,success,19,0.6224
8350,rl,254840,success,16,0.6736
8351,rl,254864,success,24,0.5456
8352,rl,254911,too_close,47,0.2974
8353,rl,254925,success,14,0.71
8354,rl,254985,too_close,60,0.1987
8355,rl,255021,too_close,36,0.3961
8356,rl,255032,too_close,11,0.7684
8357,rl,255049,collision,17,-0.169
8358,rl,255054,success,5,0.9
8359,rl,255062,success,8,0.8316
8360,rl,255069,success,7,0.8538
8361,rl,255084,success,15,0.6916
8362,rl,255093,success,9,0.81
8363,rl,255142,too_close,49,0.2785
8364,rl,255179,too_close,37,0.3619
8365,rl,255207,too_close,28,0.4841
8366,rl,255235,success,28,0.4911
8367,rl,255271,too_close,36,0.3639
8368,rl,255274,success,3,0.9487
8369,rl,255305,too_close,31,0.4538
8370,rl,255319,success,14,0.71
8371,rl,255334,success,15,0.6916
8372,rl,255375,too_close,41,0.3141
8373,rl,255384,too_close,9,0.81
8374,rl,255430,success,46,0.3057
8375,rl,255461,too_close,31,0.4351
8376,rl,255483,success,22,0.5751
8377,rl,255512,too_close,29,0.4783
8378,rl,255539,too_close,27,0.5012
8379,rl,255578,too_close,39,0.3675
8380,rl,255589,success,11,0.7684
8381,rl,255617,success,28,0.4911
8382,rl,255629,too_close,12,-0.207
8383,rl,255684,success,55,0.2411
8384,rl,255704,success,20,0.6063
8385,rl,255758,too_close,54,0.244
8386,rl,255765,success,7,0.8538
8387,rl,255797,too_close,32,0.442
8388,rl,255801,success,4,0.924
8389,rl,255830,too_close,29,0.4783
8390,rl,255876,too_close,46,0.2895
8391,rl,255897,too_close,21,0.5459
8392,rl,255937,too_close,40,0.3513
8393,rl,255952,success,15,0.6916
8394,rl,255960,success,8,0.8316
8395,rl,255978,success,18,0.639
8396,rl,256010,too_close,32,0.4296
8397,rl,256023,too_close,13,0.7222
8398,rl,256042,too_close,19,0.6097
8399,rl,256059,success,17,0.6561
8400,rl,256061,success,2,0.974
8401,rl,256078,success,17,0.6561
8402,rl,256114,too_close,36,0.3768
8403,rl,256141,too_close,27,0.4752
8404,rl,256159,too_close,18,0.639
8405,rl,256192,too_close,33,0.4305
8406,rl,256207,success,15,0.6916
8407,rl,256224,success,17,0.6561
8408,rl,256245,too_close,21,0.556
8409,rl,256265,collision,20,-0.1516
8410,rl,256288,too_close,23,0.5595
8411,rl,256330,success,42,0.3396
8412,rl,256347,too_close,17,0.6561
8413,rl,256374,success,27,0.4668
8414,rl,256440,too_close,66,0.1763
8415,rl,256490,too_close,50,0.2731
8416,rl,256521,too_close,31,0.4493
8417,rl,256552,success,31,0.4538
8418,rl,256562,success,10,0.7855
8419,rl,256583,success,21,0.5905
8420,rl,256590,success,7,0.8538
8421,rl,256610,too_close,20,0.6063
8422,rl,256630,too_close,20,0.6063
8423,rl,256639,too_close,9,0.81
8424,rl,256701,success,62,0.2005
8425,rl,256713,success,12,0.7485
8426,rl,256732,success,19,0.6224
8427,rl,256750,success,18,0.639
8428,rl,256786,too_close,36,0.3702
8429,rl,256815,success,29,0.4783
8430,rl,256819,too_close,4,0.8991
8431,rl,256848,success,29,0.4783
8432,rl,256862,success,14,0.71
8433,rl,256899,too_close,37,0.387
8434,rl,256921,too_close,22,0.5727
8435,rl,256958,too_close,37,0.3788
8436,rl,256966,success,8,0.8316
8437,rl,256986,too_close,20,0.6063
8438,rl,257005,success,19,0.6224
8439,rl,257021,too_close,16,0.6736
8440,rl,257048,too_close,27,0.5042
8441,rl,257059,too_close,11,0.7279
8442,rl,257098,success,39,0.3675
8443,rl,257135,success,37,0.3874
8444,rl,257160,too_close,25,0.5314
8445,rl,257211,too_close,51,0.2541
8446,rl,257244,too_close,33,0.4213
8447,rl,257273,too_close,29,0.4783
8448,rl,257298,too_close,25,0.5314
8449,rl,257349,too_close,51,0.245
8450,rl,257372,too_close,23,0.5602
8451,rl,257387,too_close,15,0.6514
8452,rl,257397,success,10,0.7889
8453,rl,257424,too_close,27,0.5042
8454,rl,257469,too_close,45,0.2935
8455,rl,257497,too_close,28,0.4911
8456,rl,257511,success,14,0.7082
8457,rl,257523,collision,12,-0.2207
8458,rl,257532,success,9,0.81
8459,rl,257550,success,18,0.639
8460,rl,257590,too_close,40,0.3318
8461,rl,257616,success,26,0.5176
8462,rl,257628,success,12,0.7485
8463,rl,257661,too_close,33,0.4124
8464,rl,257676,success,15,0.6916
8465,rl,257684,too_close,8,0.8294
8466,rl,257701,too_close,17,0.6561
8467,rl,257724,success,23,0.5602
8468,rl,257753,success,29,0.4783
8469,rl,257768,success,15,0.6916
8470,rl,257791,too_close,23,0.5397
8471,rl,257845,success,54,0.2476
8472,rl,257873,success,28,0.4911
8473,rl,257910,collision,37,-0.1234
8474,rl,257936,too_close,26,0.5176
8475,rl,257944,collision,8,-0.2207
8476,rl,257971,too_close,27,0.5037
8477,rl,257985,success,14,0.71
8478,rl,258012,collision,27,-0.1583
8479,rl,258018,success,6,0.8766
8480,rl,258054,too_close,36,0.397
8481,rl,258094,too_close,40,0.3418
8482,rl,258127,too_close,33,0.4305
8483,rl,258129,collision,2,-0.2469
8484,rl,258153,too_close,24,0.5027
8485,rl,258172,too_close,19,0.5801
8486,rl,258203,too_close,31,0.4329
8487,rl,258249,too_close,46,0.2796
8488,rl,258268,too_close,19,0.569
8489,rl,258280,collision,12,-0.1943
8490,rl,258325,too_close,45,0.3035
8491,rl,258361,success,36,0.3978
8492,rl,258386,success,25,0.5314
8493,rl,258394,success,8,0.8316
8494,rl,258436,too_close,42,0.3315
8495,rl,258461,success,25,0.5314
8496,rl,258477,success,16,0.6736
8497,rl,258483,success,6,0.8766
8498,rl,258528,success,45,0.3138
8499,rl,258554,too_close,26,0.5176
8500,rl,258570,too_close,16,0.6736
8501,rl,258596,success,26,0.5176
8502,rl,258634,collision,38,-0.1561
8503,rl,258651,too_close,17,0.5849
8504,rl,258658,success,7,0.8538
8505,rl,258695,too_close,37,0.3789
8506,rl,258725,success,30,0.4659
8507,rl,258733,success,8,0.8316
8508,rl,258759,success,26,0.5176
8509,rl,258837,too_close,78,0.1072
8510,rl,258845,success,8,0.8316
8511,rl,258868,success,23,0.5602
8512,rl,258890,success,22,0.5751
8513,rl,258901,too_close,11,0.7507
8514,rl,258917,success,16,0.6736
8515,rl,258944,success,27,0.5042
8516,rl,258982,too_close,38,0.3761
8517,rl,259011,success,29,0.4783
8518,rl,259013,success,2,0.974
8519,rl,259050,too_close,37,0.2852
8520,rl,259079,too_close,29,0.4706
8521,rl,259118,too_close,39,0.3476
8522,rl,259133,too_close,15,0.6517
8523,rl,259137,success,4,0.924
8524,rl,259167,too_close,30,0.4649
8525,rl,259173,collision,6,-0.2193
8526,rl,259212,too_close,39,0.3365
8527,rl,259236,too_close,24,0.5029
8528,rl,259285,too_close,49,0.2824
8529,rl,259317,too_close,32,0.3752
8530,rl,259336,success,19,0.6224
8531,rl,259373,collision,37,-0.1547
8532,rl,259411,too_close,38,0.3532
8533,rl,259417,success,6,0.8766
8534,rl,259431,success,14,0.71
8535,rl,259453,success,22,0.5751
8536,rl,259484,success,31,0.4538
8537,rl,259497,success,13,0.729
8538,rl,259522,too_close,25,0.5212
8539,rl,259557,too_close,35,0.3941
8540,rl,259590,too_close,33,0.4304
8541,rl,259602,success,12,0.7485
8542,rl,259630,collision,28,-0.1566
8543,rl,259639,success,9,0.81
8544,rl,259667,success,28,0.4911
8545,rl,259698,too_close,31,0.4044
8546,rl,259729,success,31,0.4538
8547,rl,259752,too_close,23,0.5378
8548,rl,259758,success,6,0.8766
8549,rl,259766,collision,8,-0.2079
8550,rl,259781,success,15,0.6916
8551,rl,259825,too_close,44,0.3049
8552,rl,259833,success,8,0.8316
8553,rl,259842,collision,9,-0.2119
8554,rl,259880,too_close,38,0.306
8555,rl,259919,too_close,39,0.3631
8556,rl,259938,collision,19,-0.1556
8557,rl,259974,success,36,0.3978
8558,rl,259997,success,23,0.5602
8559,rl,260018,too_close,21,0.5886
8560,rl,260035,too_close,17,0.6561
8561,rl,260065,too_close,30,0.4656
8562,rl,260070,too_close,5,0.8828
8563,rl,260079,success,9,0.81
8564,rl,260091,too_close,12,0.7209
8565,rl,260102,success,11,0.7684
8566,rl,260119,too_close,17,0.4644
8567,rl,260133,too_close,14,0.6841
8568,rl,260155,collision,22,-0.1926
8569,rl,260162,success,7,0.8538
8570,rl,260186,too_close,24,0.5437
8571,rl,260232,too_close,46,0.2944
8572,rl,260257,success,25,0.5314
8573,rl,260285,success,28,0.4911
8574,rl,260306,success,21,0.5905
8575,rl,260322,too_close,16,0.6736
8576,rl,260338,collision,16,-0.1753
8577,rl,260358,too_close,20,0.6041
8578,rl,260378,too_close,20,0.5718
8579,rl,260415,too_close,37,0.3874
8580,rl,260435,too_close,20,0.5826
8581,rl,260452,collision,17,-0.1784
8582,rl,260472,too_close,20,0.5905
8583,rl,260486,too_close,14,0.7099
8584,rl,260494,collision,8,-0.2263
8585,rl,260535,too_close,41,0.2911
8586,rl,260559,too_close,24,0.5384
8587,rl,260576,success,17,0.6561
8588,rl,260593,too_close,17,0.6526
8589,rl,260607,too_close,14,0.71
8590,rl,260629,too_close,22,0.5669
8591,rl,260640,collision,11,-0.2054
8592,rl,260654,success,14,0.71
8593,rl,260705,too_close,51,0.2366
8594,rl,260731,too_close,26,0.5141
8595,rl,260744,too_close,13,0.7203
8596,rl,260784,success,40,0.358
8597,rl,260813,too_close,29,0.4762
8598,rl,260848,too_close,35,0.3779
8599,rl,260873,success,25,0.5314
8600,rl,260918,too_close,45,0.3117
8601,rl,260935,too_close,17,0.6275
8602,rl,260962,too_close,27,0.4946
8603,rl,260969,too_close,7,0.8304
8604,rl,260993,too_close,24,0.545
8605,rl,260996,success,3,0.9487
8606,rl,261009,success,13,0.729
8607,rl,261023,success,14,0.71
8608,rl,261062,too_close,39,0.3604
8609,rl,261088,success,26,0.5176
8610,rl,261138,too_close,50,0.2442
8611,rl,261150,too_close,12,0.7485
8612,rl,261184,too_close,34,0.4168
8613,rl,261200,collision,16,-0.2059
8614,rl,261223,too_close,23,0.5568
8615,rl,261255,too_close,32,0.4294
8616,rl,261293,success,38,0.3773
8617,rl,261312,too_close,19,0.6224
8618,rl,261338,success,26,0.5176
8619,rl,261351,success,13,0.729
8620,rl,261386,too_close,35,0.3598
8621,rl,261404,too_close,18,0.639
8622,rl,261449,too_close,45,0.3138
8623,rl,261475,success,26,0.5176
8624,rl,261499,success,24,0.5456
8625,rl,261511,success,12,0.7485
8626,rl,261530,collision,19,-0.1656
8627,rl,261567,success,37,0.3874
8628,rl,261598,success,31,0.4538
8629,rl,261604,too_close,6,0.8766
8630,rl,261608,success,4,0.924
8631,rl,261609,collision,1,-0.25
8632,rl,261633,success,24,0.5456
8633,rl,261647,success,14,0.71
8634,rl,261652,collision,5,-0.2434
8635,rl,261665,too_close,13,0.7271
8636,rl,261699,too_close,34,0.4193
8637,rl,261708,success,9,0.81
8638,rl,261734,too_close,26,0.5075
8639,rl,261754,too_close,20,0.5447
8640,rl,261758,success,4,0.924
8641,rl,261788,too_close,30,0.4562
8642,rl,261800,success,12,0.7485
8643,rl,261820,success,20,0.6063
8644,rl,261850,too_close,30,0.4191
8645,rl,261882,success,32,0.442
8646,rl,261911,too_close,29,0.3939
8647,rl,261927,too_close,16,0.6736
8648,rl,261951,success,24,0.5456
8649,rl,261979,too_close,28,0.4764
8650,rl,261995,success,16,0.6736
8651,rl,262020,too_close,25,0.5124
8652,rl,262028,success,8,0.8316
8653,rl,262048,success,20,0.6063
8654,rl,262072,success,24,0.5456
8655,rl,262085,success,13,0.729
8656,rl,262098,collision,13,-0.1823
8657,rl,262143,too_close,45,0.3138
8658,rl,262170,collision,27,-0.1333
8659,rl,262203,too_close,33,0.4204
8660,rl,262216,success,13,0.7233
8661,rl,262237,too_close,21,0.5905
8662,rl,262246,too_close,9,0.8006
8663,rl,262267,success,21,0.5905
8664,rl,262271,collision,4,-0.231
8665,rl,262276,too_close,5,0.9
8666,rl,262285,success,9,0.81
8667,rl,262293,too_close,8,0.8316
8668,rl,262309,too_close,16,0.6736
8669,rl,262323,too_close,14,0.71
8670,rl,262349,too_close,26,0.5176
8671,rl,262368,too_close,19,0.6208
8672,rl,262397,success,29,0.4783
8673,rl,262413,success,16,0.6736
8674,rl,262425,success,12,0.7485
8675,rl,262436,collision,11,-0.2538
8676,rl,262439,success,3,0.9487
8677,rl,262463,success,24,0.5456
8678,rl,262485,too_close,22,0.5648
8679,rl,262493,success,8,0.8316
8680,rl,262546,too_close,53,0.2542
8681,rl,262572,success,26,0.5176
8682,rl,262579,success,7,0.8538
8683,rl,262602,too_close,23,0.5602
8684,rl,262612,success,10,0.7889
8685,rl,262632,collision,20,-0.1666
8686,rl,262636,success,4,0.924
8687,rl,262654,too_close,18,0.6378
8688,rl,262666,success,12,0.7485
8689,rl,262679,too_close,13,0.6681
8690,rl,262690,success,11,0.7684
8691,rl,262733,too_close,43,0.3237
8692,rl,262741,too_close,8,0.8316
8693,rl,262748,success,7,0.8538
8694,rl,262784,success,36,0.3978
8695,rl,262818,too_close,34,0.3411
8696,rl,262855,too_close,37,0.3795
8697,rl,262887,too_close,32,0.4345
8698,rl,262923,success,36,0.3978
8699,rl,262959,success,36,0.3978
8700,rl,262991,success,32,0.442
8701,rl,263024,too_close,33,0.4305
8702,rl,263048,success,24,0.5456
8703,rl,263064,too_close,16,0.6736
8704,rl,263094,too_close,30,0.4316
8705,rl,263134,too_close,40,0.358
8706,rl,263160,success,26,0.5176
8707,rl,263179,success,19,0.6224
8708,rl,263180,collision,1,-0.25
8709,rl,263221,too_close,41,0.3487
8710,rl,263228,success,7,0.8538
8711,rl,263242,success,14,0.71
8712,rl,263261,too_close,19,0.5871
8713,rl,263296,too_close,35,0.4084
8714,rl,263303,success,7,0.8538
8715,rl,263307,success,4,0.924
8716,rl,263333,too_close,26,0.4819
8717,rl,263348,success,15,0.6916
8718,rl,263364,too_close,16,0.625
8719,rl,263404,too_close,40,0.3548
8720,rl,263419,success,15,0.6916
8721,rl,263438,success,19,0.6224
8722,rl,263477,too_close,39,0.3675
8723,rl,263502,too_close,25,0.5314
8724,rl,263548,too_close,46,0.2627
8725,rl,263563,too_close,15,0.5854
8726,rl,263597,success,34,0.4193
8727,rl,263629,success,32,0.442
8728,rl,263645,success,16,0.6736
8729,rl,263670,success,25,0.5314
8730,rl,263680,success,10,0.7889
8731,rl,263686,success,6,0.8766
8732,rl,263715,too_close,29,0.4783
8733,rl,263745,too_close,30,0.4659
8734,rl,263779,too_close,34,0.4107
8735,rl,263806,success,27,0.5042
8736,rl,263831,success,25,0.5314
8737,rl,263860,too_close,29,0.4681
8738,rl,263875,success,15,0.6916
8739,rl,263878,success,3,0.9487
8740,rl,263887,success,9,0.81
8741,rl,263926,too_close,39,0.3421
8742,rl,263970,too_close,44,0.3222
8743,rl,263978,success,8,0.8316
8744,rl,264011,too_close,33,0.3808
8745,rl,264018,success,7,0.8538
8746,rl,264026,success,8,0.8316
8747,rl,264042,success,16,0.6736
8748,rl,264078,success,36,0.3978
8749,rl,264083,success,5,0.9
8750,rl,264107,too_close,24,0.5456
8751,rl,264138,success,31,0.4538
8752,rl,264145,too_close,7,0.8538
8753,rl,264178,success,33,0.4305
8754,rl,264187,too_close,9,0.81
8755,rl,264213,too_close,26,0.5141
8756,rl,264237,success,24,0.5456
8757,rl,264244,success,7,0.8538
8758,rl,264255,success,11,0.7684
8759,rl,264274,collision,19,-0.1567
8760,rl,264288,collision,14,-0.199
8761,rl,264298,success,10,0.7889
8762,rl,264317,collision,19,-0.1644
8763,rl,264328,success,11,0.7684
8764,rl,264343,success,15,0.6916
8765,rl,264356,success,13,0.729
8766,rl,264390,too_close,34,0.4045
8767,rl,264405,success,15,0.6916
8768,rl,264429,too_close,24,0.4509
8769,rl,264432,success,3,0.9487
8770,rl,264457,success,25,0.5314
8771,rl,264461,success,4,0.924
8772,rl,264470,success,9,0.81
8773,rl,264503,too_close,33,0.4305
8774,rl,264511,success,8,0.8316
8775,rl,264526,collision,15,-0.1729
8776,rl,264544,too_close,18,0.6136
8777,rl,264560,success,16,0.6736
8778,rl,264587,too_close,27,0.5042
8779,rl,264608,too_close,21,0.5905
8780,rl,264634,success,26,0.5176
8781,rl,264666,success,32,0.442
8782,rl,264708,too_close,42,0.2626
8783,rl,264737,too_close,29,0.4783
8784,rl,264768,too_close,31,0.4538
8785,rl,264774,success,6,0.8766
8786,rl,264800,too_close,26,0.5176
8787,rl,264840,success,40,0.358
8788,rl,264875,success,35,0.4084
8789,rl,264892,success,17,0.6561
8790,rl,264919,too_close,27,0.5042
8791,rl,264967,too_close,48,0.2691
8792,rl,264976,success,9,0.81
8793,rl,265019,too_close,43,0.3148
8794,rl,265024,success,5,0.9
8795,rl,265027,too_close,3,0.9465
8796,rl,265061,too_close,34,0.4193
8797,rl,265091,too_close,30,0.4659
8798,rl,265108,too_close,17,0.5944
8799,rl,265115,too_close,7,0.8176
8800,rl,265163,too_close,48,0.2491
8801,rl,265182,success,19,0.6224
8802,rl,265202,success,20,0.6063
8803,rl,265234,too_close,32,0.3847
8804,rl,265272,too_close,38,0.3773
8805,rl,265302,success,30,0.4659
8806,rl,265325,collision,23,-0.1435
8807,rl,265355,too_close,30,0.4659
8808,rl,265372,too_close,17,0.6561
8809,rl,265376,success,4,0.924
8810,rl,265427,success,51,0.2679
8811,rl,265444,collision,17,-0.164
8812,rl,265474,too_close,30,0.4491
8813,rl,265481,success,7,0.8538
8814,rl,265496,success,15,0.6916
8815,rl,265511,success,15,0.6916
8816,rl,265526,success,15,0.6916
8817,rl,265541,success,15,0.6916
8818,rl,265576,too_close,35,0.4084
8819,rl,265610,success,34,0.4193
8820,rl,265622,success,12,0.7485
8821,rl,265638,success,16,0.6736
8822,rl,265667,too_close,29,0.4783
8823,rl,265708,too_close,41,0.2997
8824,rl,265760,too_close,52,0.261
8825,rl,265787,too_close,27,0.5042
8826,rl,265823,too_close,36,0.3978
8827,rl,265867,collision,44,-0.135
8828,rl,265897,too_close,30,0.4659
8829,rl,265920,too_close,23,0.5602
8830,rl,265947,success,27,0.5042
8831,rl,265982,success,35,0.4084
8832,rl,265987,success,5,0.9
8833,rl,266019,too_close,32,0.4418
8834,rl,266037,success,18,0.6355
8835,rl,266082,too_close,45,0.3138
8836,rl,266090,too_close,8,0.8316
8837,rl,266101,too_close,11,0.7684
8838,rl,266110,too_close,9,0.81
8839,rl,266127,too_close,17,0.6561
8840,rl,266137,too_close,10,0.7889
8841,rl,266151,success,14,0.71
8842,rl,266173,too_close,22,0.5712
8843,rl,266198,success,25,0.5314
8844,rl,266209,success,11,0.7684
8845,rl,266227,success,18,0.639
8846,rl,266237,success,10,0.7889
8847,rl,266247,success,10,0.7889
8848,rl,266274,success,27,0.5042
8849,rl,266304,too_close,30,0.4658
8850,rl,266320,too_close,16,0.6148
8851,rl,266322,success,2,0.974
8852,rl,266335,success,13,0.729
8853,rl,266374,too_close,39,0.3273
8854,rl,266392,success,18,0.639
8855,rl,266422,success,30,0.4659
8856,rl,266466,too_close,44,0.3222
8857,rl,266489,too_close,23,0.5578
8858,rl,266496,success,7,0.8538
8859,rl,266506,success,10,0.7889
8860,rl,266511,collision,5,-0.225
8861,rl,266533,success,22,0.5751
8862,rl,266573,too_close,40,0.336
8863,rl,266586,too_close,13,0.729
8864,rl,266596,success,10,0.7889
8865,rl,266634,too_close,38,0.355
8866,rl,266658,success,24,0.5456
8867,rl,266683,success,25,0.5314
8868,rl,266701,success,18,0.6319
8869,rl,266705,success,4,0.924
8870,rl,266734,too_close,29,0.4668
8871,rl,266745,too_close,11,0.7556
8872,rl,266783,too_close,38,0.3712
8873,rl,266804,collision,21,-0.162
8874,rl,266839,too_close,35,0.4084
8875,rl,266849,success,10,0.7889
8876,rl,266870,success,21,0.5905
8877,rl,266877,success,7,0.8538
8878,rl,266881,success,4,0.924
8879,rl,266885,collision,4,-0.231
8880,rl,266909,too_close,24,0.4753
8881,rl,266939,success,30,0.4659
8882,rl,266951,collision,12,-0.2179
8883,rl,266959,success,8,0.8316
8884,rl,266969,too_close,10,0.7853
8885,rl,267020,too_close,51,0.2641
8886,rl,267054,too_close,34,0.4062
8887,rl,267064,collision,10,-0.215
8888,rl,267088,collision,24,-0.1694
8889,rl,267094,success,6,0.8766
